#         time [microsec]           Re(ampl) [MHz]           Im(ampl) [MHz]
 -3.18250000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.17750000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.17250000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.16750000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.16250000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.15750000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.15250000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.14750000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.14250000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.13750000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.13250000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.12750000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.12250000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.11750000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.11250000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.10750000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.10250000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.09750000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.09250000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.08750000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.08250000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.07750000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.07250000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.06750000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.06250000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.05750000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.05250000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.04750000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.04250000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.03750000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.03250000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.02750000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.02250000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.01750000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.01250000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.00750000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -3.00250000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.99750000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.99250000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.98750000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.98250000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.97750000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.97250000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.96750000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.96250000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.95750000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.95250000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.94750000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.94250000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.93750000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.93250000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.92750000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.92250000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.91750000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.91250000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.90750000000000064E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.90250000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.89750000000000063E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.89250000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.88750000000000062E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.88250000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.87750000000000061E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.87250000000000005E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.86750000000000060E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.86250000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.85750000000000060E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.85250000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.84750000000000059E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.84250000000000003E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.83750000000000058E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.83250000000000002E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.82750000000000057E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.82250000000000001E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.81750000000000056E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.81250000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.80750000000000055E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.80249999999999999E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.79750000000000054E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.79249999999999998E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.78750000000000053E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.78249999999999997E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.77750000000000052E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.77249999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.76750000000000052E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.76249999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.75750000000000051E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.75249999999999995E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.74750000000000050E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.74249999999999994E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.73750000000000049E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.73249999999999993E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.72750000000000048E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.72249999999999992E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.71750000000000047E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.71249999999999991E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.70750000000000046E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.70249999999999990E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.69750000000000045E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.69249999999999989E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.68750000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.68249999999999988E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.67750000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.67249999999999988E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.66750000000000043E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.66249999999999987E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.65750000000000042E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.65249999999999986E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.64750000000000041E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.64249999999999985E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.63750000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.63249999999999984E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.62750000000000039E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.62249999999999983E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.61750000000000038E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.61249999999999982E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.60750000000000037E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.60249999999999981E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.59750000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.59250000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.58750000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.58250000000000035E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.57750000000000035E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.57250000000000034E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.56750000000000034E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.56250000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.55750000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.55250000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.54750000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.54250000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.53750000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.53250000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.52750000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.52250000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.51750000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.51250000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.50750000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.50250000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.49750000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.49250000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.48750000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.48250000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.47750000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.47250000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.46750000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.46250000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.45750000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.45250000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.44750000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.44250000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.43750000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.43250000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.42750000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.42250000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.41750000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.41250000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.40750000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.40250000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.39750000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.39250000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.38750000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.38250000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.37750000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.37250000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.36750000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.36250000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.35750000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.35250000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.34750000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.34250000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.33750000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.33250000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.32750000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.32250000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.31750000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.31250000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.30750000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.30250000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.29750000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.29250000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.28750000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.28250000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.27750000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.27250000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.26750000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.26250000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.25750000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.25250000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.24750000000000005E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.24250000000000005E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.23750000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.23250000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.22750000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.22250000000000003E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.21750000000000003E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.21250000000000002E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.20750000000000002E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.20250000000000001E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.19750000000000001E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.19250000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.18750000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.18250000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.17749999999999999E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.17249999999999999E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.16749999999999998E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.16249999999999998E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.15749999999999997E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.15249999999999997E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.14749999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.14249999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.13749999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.13249999999999995E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.12749999999999995E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.12249999999999994E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.11749999999999994E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.11250000000000049E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.10750000000000048E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.10250000000000048E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.09750000000000048E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.09250000000000047E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.08750000000000047E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.08250000000000046E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.07750000000000046E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.07250000000000045E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.06750000000000045E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.06250000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.05750000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.05250000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.04750000000000043E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.04250000000000043E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.03750000000000042E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.03250000000000042E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.02750000000000041E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.02250000000000041E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.01750000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.01250000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.00750000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -2.00250000000000039E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.99750000000000039E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.99250000000000038E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.98750000000000038E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.98250000000000037E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.97750000000000037E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.97250000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.96750000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.96250000000000036E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.95750000000000035E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.95250000000000035E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.94750000000000034E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.94250000000000034E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.93750000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.93250000000000033E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.92750000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.92250000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.91750000000000032E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.91250000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.90750000000000031E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.90250000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.89750000000000030E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.89250000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.88750000000000029E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.88250000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.87750000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.87250000000000028E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.86750000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.86250000000000027E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.85750000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.85250000000000026E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.84750000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.84250000000000025E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.83750000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.83250000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.82750000000000024E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.82250000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.81750000000000023E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.81250000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.80750000000000022E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.80250000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.79750000000000021E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.79250000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.78750000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.78250000000000020E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.77750000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.77250000000000019E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.76750000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.76250000000000018E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.75750000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.75250000000000017E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.74750000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.74250000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.73750000000000016E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.73250000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.72750000000000015E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.72250000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.71750000000000014E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.71250000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.70750000000000013E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.70250000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.69750000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.69250000000000012E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.68750000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.68250000000000011E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.67750000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.67250000000000010E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.66750000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.66250000000000009E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.65750000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.65250000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.64750000000000008E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.64250000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.63750000000000007E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.63250000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.62750000000000006E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.62250000000000005E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.61750000000000005E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.61250000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.60750000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.60250000000000004E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.59750000000000003E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.59250000000000003E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.58750000000000002E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.58250000000000002E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.57750000000000001E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.57250000000000001E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.56750000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.56250000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.55750000000000000E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.55249999999999999E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.54749999999999999E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.54249999999999998E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.53749999999999998E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.53249999999999997E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.52749999999999997E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.52249999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.51749999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.51249999999999996E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.50749999999999995E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.50249999999999995E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.49749999999999994E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.49249999999999994E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.48749999999999993E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.48249999999999993E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.47750000000000048E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.47250000000000048E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.46750000000000047E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.46250000000000047E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.45750000000000046E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.45250000000000046E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.44750000000000045E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.44250000000000045E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.43750000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.43250000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.42750000000000044E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.42250000000000043E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.41750000000000043E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.41250000000000042E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.40750000000000042E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.40250000000000041E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.39750000000000041E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.39250000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.38750000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.38250000000000040E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.37750000000000039E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.37250000000000039E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.36750000000000038E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.36250000000000038E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.35750000000000037E-01  1.00000000000000000E+02  0.00000000000000000E+00
 -1.35250000000000037E-01  1.00000000000000000E+02  0.00000000000000000E+00
